Name,RAdeg,DEdeg,z,SiIV-BI,SiIV-BIO,SiIV-EW,SiIV-vmin,SiIV-vmax,SiIV-fdeep,CIV-BI,CIV-BIO,CIV-EW,CIV-vmin,CIV-vmax,CIV-fdeep,AlIII-BI,AlIII-BIO,AlIII-EW,AlIII-vmin,AlIII-vmax,AlIII-fdeep,MgII-BI,MgII-BIO,MgII-EW,MgII-vmin,MgII-vmax,MgII-fdeep,SiIV-EmL,CIV-EmL,AlIII-EmL,MgII-EmL,SiIV-BMBB,CIV-BMBB,AlIII-BMBB,MgII-BMBB,CIV4-BWA,SN1700,logF1400,logF2500,ra,dec,mjd,plate,fiberid,Separation
114915.30+393325.4,177.313775,39.557076,0.63,,,,,,,,,,,,,,,,,,,17.4,256.5,-10.6,-1875,-5119,0.06,0,0,0,0,,,,0,0,,,-27.22,177.31378,39.557076,53386,1970,137,0.013877830176838591
114920.21+370828.2,177.334222,37.141178,1.64,,,,,,,5130.3,5130.3,-31.0,-6026,-15538,0.69,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,17.7,,-26.43,177.33422,37.141178,53442,1997,1,0.005739481552400348
114938.90+635741.7,177.412101,63.961611,2.41,0.0,0.0,0.0,,,,449.5,611.7,-9.5,-2796,-5694,0.71,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,3.5,-27.63,-27.08,177.41211,63.961601,52316,598,210,0.038707702302463905
114948.29+020505.4,177.451211,2.084838,2.01,0.0,0.0,0.0,,,,120.9,120.9,-2.8,-14705,-17733,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,13.7,-26.95,-26.74,177.45122,2.0848444,51994,514,40,0.03973930413128311
114948.36+423238.8,177.451503,42.544119,3.66,0.0,0.0,0.0,,,,9.6,9.6,-4.2,-13709,-15844,0.23,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,2.7,-27.32,,177.4515,42.54412,53120,1447,392,0.008733466763272161
114954.94+001255.3,177.478932,0.215364,1.6,,,,,,,45.7,45.7,-4.9,-5155,-7432,0.39,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,17.3,,-26.74,177.47892,0.21536445,51943,284,353,0.04323005935145068
114955.59+332907.8,177.481655,33.485503,1.91,1794.5,1794.5,-13.3,-7103,-13377,0.46,4710.0,4710.0,-29.1,-5282,-15692,0.63,5.6,5.6,-3.0,-4879,-7019,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,,0,6.3,-27.58,-27.11,177.48166,33.485503,53491,2097,63,0.01501245809959852
114959.52+395657.7,177.498024,39.949368,1.73,,0.0,0.0,,,,3322.2,3322.2,-24.1,-4405,-11579,0.73,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,6.4,-27.26,-27.06,177.49802,39.949368,53386,1970,147,0.011039215253135132
115003.06+664445.5,177.512782,66.745999,1.98,0.0,0.0,0.0,,,,405.8,405.8,-9.0,-8696,-17308,0.05,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,13.7,-27.13,-27.0,177.51277,66.745997,51955,492,111,0.018513161240153744
115007.65+542737.1,177.531911,54.460313,3.52,553.4,553.4,-7.4,-4257,-7086,0.66,1682.7,1682.7,-19.7,-3333,-16845,0.42,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,8.0,-27.16,,177.53191,54.460313,52759,1016,165,0.0020925601786873907
115009.37+124238.2,177.539073,12.71063,1.67,,,,,,,2812.0,2812.0,-21.5,-4096,-11890,0.67,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,8.6,,-26.83,177.53907,12.71063,53144,1610,356,0.010535332338041077
115012.79+390718.3,177.553299,39.121751,1.87,0.0,0.0,0.0,,,,0.0,21.8,-4.0,-489,-2905,0.2,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,11.9,-27.12,-26.84,177.5533,39.121751,53442,1997,603,0.0027929049585428806
115013.66+110051.7,177.556958,11.014377,1.59,,,,,,,2878.9,2878.9,-21.6,-4451,-11417,0.61,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,12.8,,-26.71,177.55694,11.014377,52734,1226,580,0.06360633691164073
115029.75+452443.8,177.623974,45.412189,1.87,0.0,0.0,0.0,,,,1239.6,1239.6,-11.6,-6465,-11568,0.32,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,8.7,-27.12,-26.88,177.62398,45.412192,53084,1368,444,0.018616219891663347
115031.03-004403.1,177.629294,-0.734207,2.39,72.5,72.5,-4.6,-5387,-7595,0.31,2280.3,2361.6,-15.9,-2393,-8120,0.42,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,0,0,,,0,3.4,-27.65,-27.43,177.62928,-0.73422678,51943,284,261,0.08723716045920532
115046.47+654428.7,177.693654,65.741332,1.84,0.0,0.0,0.0,,,,1120.2,1120.2,-13.5,-3742,-7882,0.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,7.1,-27.25,-27.06,177.69366,65.741356,52316,598,406,0.08685457264118779
115052.64+135835.3,177.719353,13.976476,2.71,0.0,0.0,0.0,,,,3196.0,3196.0,-25.2,-5917,-19420,0.3,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,17.7,-26.83,,177.71935,13.976476,53415,1762,137,0.010480265813544786
115053.12+094638.6,177.721359,9.777403,2.24,0.0,0.0,0.0,,,,439.4,439.4,-7.9,-3628,-7078,0.4,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,1,,,0,8.1,-27.09,-26.9,177.72135,9.7773987,52733,1227,279,0.03548402823692653
115104.91+614607.7,177.770489,61.768808,1.65,,,,,,,359.2,359.2,-5.8,-7050,-10016,0.21,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,3.6,,-27.43,177.77046,61.768824,52320,777,170,0.07587210236368462
115122.14+020426.3,177.842262,2.073984,2.4,0.0,0.0,0.0,,,,0.0,156.0,-6.5,-831,-3247,0.54,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,14.2,-27.02,-26.74,177.84225,2.0739952,52051,515,223,0.05907197430808433
115128.33+135255.3,177.868066,13.882044,1.72,,0.0,0.0,,,,529.1,939.0,-12.3,-1829,-6384,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,9.4,-27.08,-26.88,177.86807,13.882044,53415,1762,121,0.013979400724145925
115158.34+055244.3,177.993113,5.878992,3.24,0.0,0.0,0.0,,,,62.2,62.2,-2.9,-21304,-23844,0.05,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,10.4,-27.09,,177.99312,5.8789923,52374,840,441,0.025090713616923138
115205.40+042952.9,178.022538,4.498041,3.36,852.5,852.5,-8.7,-21393,-25029,0.68,1991.6,1991.6,-14.3,-18754,-23837,0.69,0.0,0.0,0.0,,,,,,,,,,1,1,0,0,0,0,,,0,13.1,-26.91,,178.02255,4.4980236,52374,840,222,0.07601665190756508
115212.49-031601.4,178.052058,-3.267066,2.04,0.0,0.0,0.0,,,,0.0,16.8,-5.3,11,-2129,0.55,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,3.9,-27.68,-27.13,178.05204,-3.2670816,52370,330,258,0.08566999210884045
115216.59+501622.0,178.069155,50.272804,1.97,0.0,0.0,0.0,,,,841.0,841.0,-8.0,-17264,-22075,0.07,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.0,-26.87,-26.64,178.06916,50.272812,52412,968,398,0.0310127560436125
115223.95+524627.1,178.099818,52.774198,2.12,0.0,0.0,0.0,,,,852.7,852.7,-8.1,-11508,-16605,0.05,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.5,-27.03,-27.02,178.09981,52.774202,52370,882,351,0.022603392505412344
115244.20+030624.4,178.184207,3.106783,2.09,2038.7,2038.7,-16.1,-4145,-11250,0.5,3779.7,3779.7,-29.7,-3980,-16114,0.45,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,0,0,,,0,14.6,-26.98,-26.76,178.18421,3.1067958,52051,515,464,0.047325086294476196
115246.02+395949.2,178.191753,39.997017,2.36,0.0,0.0,0.0,,,,47.0,47.0,-3.7,-12557,-14899,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,5.6,-27.2,-27.06,178.19175,39.997017,53386,1970,66,0.008273641435251602
115248.51+361110.2,178.202125,36.186171,1.77,0.0,0.0,0.0,,,,0.0,175.6,-7.7,-1109,-3387,0.73,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,7.1,-27.38,-27.13,178.20213,36.186171,53436,2035,514,0.01452785114425013
